club_name,name,age,position,club_involved,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Norwich City,Akin Famewo,21,Centre-Back,St. Mirren,"-End of loanMay 31, 2020",in,Summer,0,Premier League,2019,2019/2020
Norwich City,Carlton Morris,24,Centre-Forward,MK Dons,"-End of loanMay 31, 2020",in,Summer,0,Premier League,2019,2019/2020
Norwich City,Louis Thompson,25,Defensive Midfield,MK Dons,"-End of loanMay 31, 2020",in,Summer,0,Premier League,2019,2019/2020
Norwich City,Sam McCallum,19,Left-Back,Coventry,"-End of loanMay 31, 2020",in,Summer,0,Premier League,2019,2019/2020
Norwich City,Adam Idah,18,Centre-Forward,Norwich U23,--,in,Summer,0,Premier League,2019,2019/2020
Norwich City,Marcel Franke,26,Centre-Back,SV Darmstadt 98,"-End of loanJun 30, 2019",in,Summer,0,Premier League,2019,2019/2020
Sheffield United,Oliver McBurnie,23,Centre-Forward,Swansea,-£17.19m,in,Summer,17.19,Premier League,2019,2019/2020
Sheffield United,Lys Mousset,23,Centre-Forward,Bournemouth,-£9.99m,in,Summer,9.99,Premier League,2019,2019/2020
Sheffield United,Callum Robinson,24,Left Winger,Preston NE,-£7.02m,in,Summer,7.02,Premier League,2019,2019/2020
Sheffield United,Luke Freeman,27,Attacking Midfield,QPR,-£5.04m,in,Summer,5.04,Premier League,2019,2019/2020
Sheffield United,Ben Osborn,24,Left Midfield,Nottm Forest,-£3.51m,in,Summer,3.51,Premier League,2019,2019/2020
Sheffield United,Michael Verrips,22,Goalkeeper,KV Mechelen,#NAME?,in,Summer,0,Premier League,2019,2019/2020
Sheffield United,Muhamed Besic,26,Defensive Midfield,Everton,#NAME?,in,Summer,0,Premier League,2019,2019/2020
Sheffield United,Dean Henderson,22,Goalkeeper,Man Utd U23,#NAME?,in,Summer,0,Premier League,2019,2019/2020
Sheffield United,Ravel Morrison,26,Attacking Midfield,√ñstersund,#NAME?,in,Summer,0,Premier League,2019,2019/2020
Sheffield United,Phil Jagielka,36,Centre-Back,Everton,#NAME?,in,Summer,0,Premier League,2019,2019/2020
Sheffield United,Kean Bryan,23,Centre-Back,Bolton,"-End of loanMay 31, 2020",in,Summer,0,Premier League,2019,2019/2020
Sheffield United,Ben Heneghan,26,Centre-Back,Blackpool,"-End of loanMay 31, 2020",in,Summer,0,Premier League,2019,2019/2020
Sheffield United,Nathan Thomas,25,Left Winger,Carlisle United,"-End of loanMay 31, 2020",in,Summer,0,Premier League,2019,2019/2020
Sheffield United,Jake Eastwood,23,Goalkeeper,Scunthorpe Utd.,"-End of loanMay 31, 2020",in,Summer,0,Premier League,2019,2019/2020
Aston Villa,Wesley,22,Centre-Forward,Club Brugge,-£22.50m,in,Summer,22.5,Premier League,2019,2019/2020
Aston Villa,Tyrone Mings,26,Centre-Back,Bournemouth,-£20.07m,in,Summer,20.07,Premier League,2019,2019/2020
Aston Villa,Douglas Luiz,21,Defensive Midfield,Man City,-£15.12m,in,Summer,15.12,Premier League,2019,2019/2020
Aston Villa,Matt Targett,23,Left-Back,Southampton,-£13.95m,in,Summer,13.95,Premier League,2019,2019/2020
Aston Villa,Ezri Konsa,21,Centre-Back,Brentford,-£11.97m,in,Summer,11.97,Premier League,2019,2019/2020
Aston Villa,Marvelous Nakamba,25,Defensive Midfield,Club Brugge,-£10.80m,in,Summer,10.8,Premier League,2019,2019/2020
Aston Villa,Trezeguet,24,Left Winger,Kasimpasa,-£9.00m,in,Summer,9,Premier League,2019,2019/2020
Aston Villa,Anwar El Ghazi,24,Right Winger,LOSC Lille,-£8.10m,in,Summer,8.1,Premier League,2019,2019/2020
Aston Villa,Tom Heaton,33,Goalkeeper,Burnley,-£7.92m,in,Summer,7.92,Premier League,2019,2019/2020
Aston Villa,Bjorn Engels,24,Centre-Back,Stade Reims,-£7.20m,in,Summer,7.2,Premier League,2019,2019/2020
Aston Villa,Jota,28,Right Winger,Birmingham,-£4.05m,in,Summer,4.05,Premier League,2019,2019/2020
Aston Villa,Kortney Hause,23,Centre-Back,Wolves,-£3.06m,in,Summer,3.06,Premier League,2019,2019/2020
Aston Villa,Matija Sarkic,21,Goalkeeper,Aston Villa U23,--,in,Summer,0,Premier League,2019,2019/2020
Aston Villa,Rushian Hepburn-Murphy,21,Centre-Forward,Derby U23,"-End of loanMay 31, 2020",in,Summer,0,Premier League,2019,2019/2020
Aston Villa,Gary Gardner,27,Central Midfield,Birmingham,"-End of loanJun 30, 2019",in,Summer,0,Premier League,2019,2019/2020
Aston Villa,Ritchie De Laet,30,Right-Back,Melbourne City,"-End of loanJun 30, 2019",in,Summer,0,Premier League,2019,2019/2020
Aston Villa,Frederic Guilbert,24,Right-Back,SM Caen,"-End of loanJun 30, 2019",in,Summer,0,Premier League,2019,2019/2020
Manchester City,Patrick Roberts,22,Right Winger,Norwich,"-End of loanJan 1, 2020",in,Winter,0,Premier League,2019,2019/2020
Liverpool FC,Takumi Minamino,24,Left Winger,RB Salzburg,-£7.65m,in,Winter,7.65,Premier League,2019,2019/2020
Liverpool FC,Neco Williams,18,Right-Back,Liverpool U23,--,in,Winter,0,Premier League,2019,2019/2020
Chelsea FC,Victor Moses,29,Right Midfield,Fenerbahce,"-End of loanJan 22, 2020",in,Winter,0,Premier League,2019,2019/2020
Chelsea FC,Lewis Baker,24,Central Midfield,F. Dusseldorf,"-End of loanJan 22, 2020",in,Winter,0,Premier League,2019,2019/2020
Chelsea FC,Danny Drinkwater,29,Central Midfield,Burnley,"-End of loanJan 6, 2020",in,Winter,0,Premier League,2019,2019/2020
Chelsea FC,Danilo Pantic,23,Central Midfield,Feherv√°r,"-End of loanJan 31, 2020",in,Winter,0,Premier League,2019,2019/2020
Chelsea FC,Jamal Blackman,26,Goalkeeper,Vitesse,"-End of loanJan 16, 2020",in,Winter,0,Premier League,2019,2019/2020
Chelsea FC,Billy Gilmour,18,Central Midfield,Chelsea U23,--,in,Winter,0,Premier League,2019,2019/2020
Tottenham Hotspur,Steven Bergwijn,22,Left Winger,PSV Eindhoven,-£27.00m,in,Winter,27,Premier League,2019,2019/2020
Tottenham Hotspur,Gedson Fernandes,21,Central Midfield,Benfica,-Loan fee:£4.05m,in,Winter,4.05,Premier League,2019,2019/2020
Tottenham Hotspur,Jack Clarke,19,Right Winger,Leeds,"-End of loanJan 1, 2020",in,Winter,0,Premier League,2019,2019/2020
Tottenham Hotspur,Cameron Carter-Vickers,22,Centre-Back,Stoke City,"-End of loanJan 2, 2020",in,Winter,0,Premier League,2019,2019/2020
Tottenham Hotspur,Japhet Tanganga,20,Centre-Back,Tottenham U23,--,in,Winter,0,Premier League,2019,2019/2020
Tottenham Hotspur,Alfie Whiteman,21,Goalkeeper,Tottenham U23,--,in,Winter,0,Premier League,2019,2019/2020
Tottenham Hotspur,Michel Vorm,35,Goalkeeper,Without Club,--,in,Winter,0,Premier League,2019,2019/2020
Arsenal FC,Pablo Mari≠,26,Centre-Back,Flamengo,-Loan fee:£7.20m,in,Winter,7.2,Premier League,2019,2019/2020
Arsenal FC,Cedric Soares,28,Right-Back,Southampton,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Arsenal FC,Eddie Nketiah,20,Centre-Forward,Leeds,"-End of loanJan 1, 2020",in,Winter,0,Premier League,2019,2019/2020
Arsenal FC,Dejan Iliev,24,Goalkeeper,SKF Sered,"-End of loanDec 31, 2019",in,Winter,0,Premier League,2019,2019/2020
Manchester United,Bruno Fernandes,25,Attacking Midfield,Sporting CP,-£49.50m,in,Winter,49.5,Premier League,2019,2019/2020
Manchester United,Odion Ighalo,30,Centre-Forward,SH Shenhua,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Manchester United,Cameron Borthwick-Jackson,22,Left-Back,Tranmere Rovers,"-End of loanJan 9, 2020",in,Winter,0,Premier League,2019,2019/2020
Wolverhampton Wanderers,Daniel Podence,24,Left Winger,Olympiacos,-£17.64m,in,Winter,17.64,Premier League,2019,2019/2020
Wolverhampton Wanderers,Luke Matheson,17,Right-Back,Rochdale,-£990Th.,in,Winter,0.99,Premier League,2019,2019/2020
Wolverhampton Wanderers,Leonardo Campana,19,Centre-Forward,Barcelona SC,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Wolverhampton Wanderers,Ivan Cavaleiro,26,Left Winger,Fulham,"-End of loanJan 6, 2020",in,Winter,0,Premier League,2019,2019/2020
Wolverhampton Wanderers,Rafa Mir,22,Centre-Forward,Nottm Forest,"-End of loanJan 13, 2020",in,Winter,0,Premier League,2019,2019/2020
Wolverhampton Wanderers,Bright Enobakhare,21,Centre-Forward,Wigan,"-End of loanJan 2, 2020",in,Winter,0,Premier League,2019,2019/2020
Wolverhampton Wanderers,Oskar Buur,21,Right-Back,Wolves U23,--,in,Winter,0,Premier League,2019,2019/2020
Wolverhampton Wanderers,Connor Ronan,21,Central Midfield,Dunajska Streda,"-End of loanDec 31, 2019",in,Winter,0,Premier League,2019,2019/2020
Wolverhampton Wanderers,Renat Dadashov,20,Centre-Forward,Pa√ßos Ferreira,"-End of loanDec 31, 2019",in,Winter,0,Premier League,2019,2019/2020
Everton FC,Jarrad Branthwaite,17,Centre-Back,Carlisle United,-£990Th.,in,Winter,0.99,Premier League,2019,2019/2020
Everton FC,Kieran Dowell,22,Attacking Midfield,Derby,"-End of loanJan 2, 2020",in,Winter,0,Premier League,2019,2019/2020
Everton FC,Anthony Gordon,18,Left Winger,Everton U23,--,in,Winter,0,Premier League,2019,2019/2020
Everton FC,Cenk Tosun,28,Centre-Forward,Crystal Palace,"-End of loanMar 5, 2020",in,Winter,0,Premier League,2019,2019/2020
Leicester City,Ryan Bennett,29,Centre-Back,Wolves,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Leicester City,Andy King,31,Central Midfield,Rangers,"-End of loanJan 5, 2020",in,Winter,0,Premier League,2019,2019/2020
West Ham United,Jarrod Bowen,23,Right Winger,Hull City,-£19.17m,in,Winter,19.17,Premier League,2019,2019/2020
West Ham United,Darren Randolph,32,Goalkeeper,Middlesbrough,-£4.23m,in,Winter,4.23,Premier League,2019,2019/2020
West Ham United,Tomas Soucek,24,Defensive Midfield,Slavia Prague,-Loan fee:£4.05m,in,Winter,4.05,Premier League,2019,2019/2020
Watford FC,Ignacio Pussetto,24,Right Winger,Udinese Calcio,-£7.20m,in,Winter,7.2,Premier League,2019,2019/2020
Watford FC,Joi£o Pedro,18,Centre-Forward,Fluminense,-£3.60m,in,Winter,3.6,Premier League,2019,2019/2020
Watford FC,Adalberto Pei±aranda,22,Centre-Forward,KAS Eupen,"-End of loanJan 31, 2020",in,Winter,0,Premier League,2019,2019/2020
Watford FC,Jorge Segura,22,Centre-Back,Atlas,"-End of loanDec 31, 2019",in,Winter,0,Premier League,2019,2019/2020
Watford FC,Filip Stuparevic,19,Centre-Forward,1.FK Pribram,"-End of loanDec 31, 2019",in,Winter,0,Premier League,2019,2019/2020
Crystal Palace,Cenk Tosun,28,Centre-Forward,Everton,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Newcastle United,Danny Rose,29,Left-Back,Spurs,-Loan fee:£1.80m,in,Winter,1.8,Premier League,2019,2019/2020
Newcastle United,Valentino Lazaro,23,Right Midfield,Inter,-Loan fee:£1.35m,in,Winter,1.35,Premier League,2019,2019/2020
Newcastle United,Nabil Bentaleb,25,Central Midfield,FC Schalke 04,-Loan fee:£900Th.,in,Winter,0.9,Premier League,2019,2019/2020
Newcastle United,Rolando Aarons,24,Left Winger,Wycombe,"-End of loanJan 13, 2020",in,Winter,0,Premier League,2019,2019/2020
AFC Bournemouth,Sam Surridge,21,Centre-Forward,Swansea,"-End of loanJan 1, 2020",in,Winter,0,Premier League,2019,2019/2020
AFC Bournemouth,Kyle Taylor,20,Central Midfield,Forest Green,"-End of loanJan 6, 2020",in,Winter,0,Premier League,2019,2019/2020
AFC Bournemouth,Brad Smith,25,Left-Back,Sounders FC,"-End of loanDec 31, 2019",in,Winter,0,Premier League,2019,2019/2020
AFC Bournemouth,Emerson Hyndman,23,Central Midfield,Atlanta United,"-End of loanDec 31, 2019",in,Winter,0,Premier League,2019,2019/2020
AFC Bournemouth,Asmir Begovic,32,Goalkeeper,Qarabag Agdam,"-End of loanDec 31, 2019",in,Winter,0,Premier League,2019,2019/2020
Burnley FC,Josh Brownhill,24,Central Midfield,Bristol City,-£9.00m,in,Winter,9,Premier League,2019,2019/2020
Burnley FC,Nahki Wells,29,Centre-Forward,QPR,"-End of loanJan 27, 2020",in,Winter,0,Premier League,2019,2019/2020
Southampton FC,Kyle Walker-Peters,22,Right-Back,Spurs,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Southampton FC,Will Smallbone,19,Central Midfield,Southampton U23,--,in,Winter,0,Premier League,2019,2019/2020
Brighton & Hove Albion,Aaron Mooy,29,Central Midfield,Huddersfield,-£2.97m,in,Winter,2.97,Premier League,2019,2019/2020
Brighton & Hove Albion,Tariq Lamptey,19,Right-Back,Chelsea U23,-£2.97m,in,Winter,2.97,Premier League,2019,2019/2020
Brighton & Hove Albion,Alexis Mac Allister,21,Attacking Midfield,Boca Juniors,"-End of loanJan 31, 2020",in,Winter,0,Premier League,2019,2019/2020
Brighton & Hove Albion,Jan Mlakar,21,Centre-Forward,QPR,"-End of loanJan 30, 2020",in,Winter,0,Premier League,2019,2019/2020
Brighton & Hove Albion,Billy Arce,21,Left Winger,Barcelona SC,"-End of loanJan 23, 2020",in,Winter,0,Premier League,2019,2019/2020
Brighton & Hove Albion,Beram Kayal,31,Central Midfield,Charlton,"-End of loanJan 15, 2020",in,Winter,0,Premier League,2019,2019/2020
Brighton & Hove Albion,Anders Dreyer,21,Right Winger,Heerenveen,"-End of loanJan 5, 2020",in,Winter,0,Premier League,2019,2019/2020
Brighton & Hove Albion,Soufyan Ahannach,24,Attacking Midfield,Saint Gilloise,"-End of loanJan 19, 2020",in,Winter,0,Premier League,2019,2019/2020
Brighton & Hove Albion,Jiºrgen Locadia,26,Centre-Forward,TSG Hoffenheim,"-End of loanJan 31, 2020",in,Winter,0,Premier League,2019,2019/2020
Norwich City,Sam McCallum,19,Left-Back,Coventry,-£3.74m,in,Winter,3.74,Premier League,2019,2019/2020
Norwich City,Lukas Rupp,29,Central Midfield,TSG Hoffenheim,-£450Th.,in,Winter,0.45,Premier League,2019,2019/2020
Norwich City,Ondrej Duda,25,Attacking Midfield,Hertha BSC,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Norwich City,Melvin Sitti,19,Defensive Midfield,FC Sochaux,-?,in,Winter,0,Premier League,2019,2019/2020
Norwich City,Carlton Morris,24,Centre-Forward,Rotherham,"-End of loanJan 7, 2020",in,Winter,0,Premier League,2019,2019/2020
Norwich City,James Husband,26,Left-Back,Blackpool,"-End of loanJan 24, 2020",in,Winter,0,Premier League,2019,2019/2020
Norwich City,Rocky Bushiri,20,Centre-Back,Blackpool,"-End of loanJan 6, 2020",in,Winter,0,Premier League,2019,2019/2020
Norwich City,Louis Thompson,25,Defensive Midfield,Shrewsbury,"-End of loanJan 2, 2020",in,Winter,0,Premier League,2019,2019/2020
Sheffield United,Sander Berge,21,Defensive Midfield,KRC Genk,-£21.60m,in,Winter,21.6,Premier League,2019,2019/2020
Sheffield United,Jack Robinson,26,Left-Back,Nottm Forest,-?,in,Winter,0,Premier League,2019,2019/2020
Sheffield United,Richairo Zivkovic,23,Centre-Forward,CC Yatai,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Sheffield United,Panagiotis Retsos,21,Centre-Back,Bay. Leverkusen,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Sheffield United,Mark Duffy,34,Right Midfield,Stoke City,"-End of loanJan 30, 2020",in,Winter,0,Premier League,2019,2019/2020
Sheffield United,Jake Wright,33,Centre-Back,Bolton,"-End of loanJan 5, 2020",in,Winter,0,Premier League,2019,2019/2020
Sheffield United,Jack Rodwell,28,Defensive Midfield,Without Club,--,in,Winter,0,Premier League,2019,2019/2020
Aston Villa,Mbwana Samatta,27,Centre-Forward,KRC Genk,-£9.45m,in,Winter,9.45,Premier League,2019,2019/2020
Aston Villa,Borja Basti≥n,27,Centre-Forward,Swansea,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Aston Villa,Danny Drinkwater,29,Central Midfield,Chelsea,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Aston Villa,Pepe Reina,37,Goalkeeper,AC Milan,#NAME?,in,Winter,0,Premier League,2019,2019/2020
Aston Villa,Matija Sarkic,22,Goalkeeper,Livingston FC,"-End of loanJan 3, 2020",in,Winter,0,Premier League,2019,2019/2020
Aston Villa,Andre Green,21,Left Winger,Preston NE,"-End of loanJan 1, 2020",in,Winter,0,Premier League,2019,2019/2020
Aston Villa,Rushian Hepburn-Murphy,21,Centre-Forward,Tranmere Rovers,"-End of loanJan 30, 2020",in,Winter,0,Premier League,2019,2019/2020
Aston Villa,Scott Hogan,27,Centre-Forward,Stoke City,"-End of loanJan 28, 2020",in,Winter,0,Premier League,2019,2019/2020
Aston Villa,James Chester,31,Centre-Back,Stoke City,"-End of loanMay 31, 2020",in,Winter,0,Premier League,2019,2019/2020
